CHANGE_BY,ZFLAG,QUOT_DEAD,ZZ_CGZH,STATUS,APPROVE,ZZ_FYLX,ZZ_EC,ZZ_URL,ISMAIN,LOCKPRICE,REMARK,PRINTID,BIDCOLLECT,ARCHIVES,ARCHIVESTIME
605,6,2781,202,3596,179,1512,1,919,4197,791,2,9,1960,2677,12
211,6,6,228,3596,3415,1512,1,919,4197,3412,1,3,1960,2677,3479
443,6,219,42,3596,3415,2690,1,919,4197,3412,1,3,1960,1262,107
347,6,219,76,3596,3415,2690,2,1166,4197,3412,1,4180,1960,1262,3479
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,2,5,1960,1262,250
605,6,2781,84,3596,3415,1512,4197,919,4197,3412,2,9,1960,1262,250
347,6,219,76,3596,3415,2690,1,1166,4197,3412,1,4180,1960,1262,3479
347,6,219,76,3596,3415,2690,2,1166,4197,3412,2,9,1960,1262,3479
443,6,11,186,3596,179,1512,4197,919,4197,791,1,2,1960,260,107
443,6,11,186,3596,179,1512,2,919,4197,791,2,9,1960,2677,3479
443,6,11,186,3596,3415,1512,2,919,4197,3412,1,9,1960,2677,3479
443,6,11,186,3596,3415,1512,1,1166,4197,3412,1,3,1960,2677,3479
443,6,11,186,3596,3415,1512,4197,1166,4197,3412,1,9,1960,2677,3479
605,6,2781,231,475,469,1512,1,2118,4197,791,1,9,1960,2677,57
605,6,2781,231,475,469,1512,2,2118,4197,791,2,4180,1960,2677,107
605,6,2781,231,3596,3415,1512,2,2118,4197,3412,1,9,1960,1262,250
605,6,2781,202,3596,3415,1512,2,1166,4197,3412,1,3,1960,1262,250
347,6,60,76,3596,3415,2690,2,1166,4197,3412,1,4180,1960,1262,3479
605,6,2781,353,3596,3415,1512,1,1166,4197,3412,1,3,1960,1262,3
605,6,2781,202,3596,3415,1512,4197,2118,4197,3412,2,9,1960,1262,250
212,6,2781,186,475,469,1512,4197,1166,4197,791,1,4180,1960,2677,3479
212,6,2781,186,475,469,1512,1,1166,4197,791,2,9,1960,260,3479
212,6,2781,186,3596,3415,1512,2,1166,4197,3412,1,4180,1960,2677,107
212,6,2781,353,3596,3415,1512,2,1166,4197,3412,1,9,1960,2677,3479
212,6,2781,353,3596,179,1512,2,1166,4197,791,1,9,1960,2677,3479
279,6,2781,108,3596,179,2690,2,919,4197,791,1,4180,1960,2677,70
279,6,2781,108,475,469,2690,1,919,4197,791,2,4180,1960,2677,57
279,6,2781,108,3596,3415,2690,1,919,4197,3412,1,5,1960,1262,3479
605,6,2781,84,3596,3415,1512,1,1166,4197,3412,2,3,1960,1262,250
212,6,219,353,3596,3415,1512,1,919,4197,3412,1,3,1960,2677,57
212,6,219,353,3596,3415,1512,2,919,4197,3412,1,2,1960,2677,3479
605,6,2781,231,3596,3415,1512,4197,2118,4197,3412,2,4180,1960,1262,250
605,6,2781,202,3596,3415,1512,2,919,4197,3412,1,2,1960,1262,250
507,6,2781,212,3596,3415,1512,4197,919,4197,3412,1,9,1960,1262,17
507,6,2781,212,475,469,1512,2,919,4197,791,1,9,1960,2677,12
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,2,3,1960,1262,46
347,6,219,76,475,469,2690,4197,1166,4197,791,1,9,1960,2677,3479
347,6,219,76,475,469,2690,4197,919,4197,791,1,5,1960,2677,3479
347,6,219,76,3596,3415,2690,2,919,4197,3412,1,9,1960,1262,70
347,6,219,76,3596,3415,2690,4197,1166,4197,3412,1,9,1960,1262,3479
348,6,2781,353,475,469,1512,4197,2118,4197,791,1,4180,1960,2677,3479
348,6,2781,353,475,469,1512,4197,2118,4197,791,1,5,1960,2677,3479
348,6,2781,353,3596,3415,1512,4197,2118,4197,3412,1,3,1960,1262,13
605,6,2781,84,3596,3415,1512,1,1166,4197,3412,1,9,1960,1262,250
212,6,219,353,475,469,1512,2,2118,4197,791,1,9,1960,260,3479
212,6,219,353,475,469,1512,2,2118,4197,791,1,5,1960,260,3479
212,6,219,353,3596,3415,1512,1,2118,4197,3412,1,9,1960,2677,3479
212,6,219,353,3596,3415,1512,2,2118,4197,3412,1,9,1960,2677,3479
347,6,219,76,3596,179,2690,2,919,4197,791,2,9,1960,2677,107
347,6,219,76,475,469,2690,1,919,4197,791,2,2,1960,260,70
347,6,219,76,3596,3415,2690,1,919,4197,3412,1,5,1960,1262,3479
605,6,2781,353,3596,3415,1512,1,1166,4197,3412,1,5,1960,1262,250
605,6,2781,231,3596,3415,1512,1,1166,4197,3412,1,9,1960,1262,250
443,6,10,3,3596,3415,2690,4197,919,4197,3412,1,9,1960,1262,3479
605,6,2781,231,3596,3415,1512,1,1166,4197,3412,2,9,1960,1262,250
347,6,219,24,3596,3415,2690,1,919,4197,3412,1,5,1960,1262,3479
347,6,219,24,3596,3415,2690,4197,919,4197,3412,1,9,1960,1262,3479
347,6,219,24,3596,3415,2690,2,919,4197,3412,2,9,1960,1262,3479
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,1,2,1960,1262,46
348,6,2781,353,3596,3415,1512,1,2118,4197,3412,2,9,1960,1262,250
605,6,2781,84,3596,3415,1512,4197,2118,4197,3412,2,9,1960,1262,250
605,6,2781,231,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,3
605,6,2781,231,475,469,1512,1,2118,4197,791,1,4180,1960,260,3479
605,6,2781,231,3596,3415,1512,4197,2118,4197,3412,1,2,1960,1262,250
250,6,219,10,475,469,1512,1,2118,4197,791,2,2,1960,2677,3479
250,6,219,10,475,469,1512,4197,1166,4197,791,1,4180,1960,2677,3479
250,6,219,10,3596,3415,1512,4197,1166,4197,3412,2,2,1960,1262,1
605,6,2781,231,3596,3415,1512,4197,1166,4197,3412,1,3,1960,1262,250
605,6,2781,202,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,250
605,6,2781,202,3596,3415,1512,4197,919,4197,3412,2,9,1960,2677,3479
605,6,2781,202,3596,3415,1512,1,919,4197,3412,1,9,1960,2677,3479
605,6,2781,202,3596,3415,1512,2,919,4197,3412,1,9,1960,2677,3479
297,6,219,88,3596,179,1512,2,2118,4197,791,1,9,1960,2677,107
297,6,219,88,475,469,1512,1,2118,4197,791,1,3,1960,2677,3479
297,6,219,88,3596,3415,1512,2,919,4197,3412,1,4180,1960,2677,107
297,6,219,88,475,469,1512,2,1166,4197,791,1,5,1960,2677,3479
605,6,2781,202,3596,3415,1512,4197,919,4197,3412,2,3,1960,2677,3479
605,6,2781,202,3596,3415,1512,1,1166,4197,3412,1,9,1960,2677,107
348,6,2781,320,3596,3415,1512,4197,2118,4197,3412,1,9,1960,1262,250
250,6,3,132,475,469,1512,4197,2118,4197,791,1,9,1960,2677,3479
250,6,3,132,475,469,1512,4197,919,4197,791,1,4180,1960,2677,57
250,6,3,132,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,13
347,6,10,76,475,469,2690,2,919,4197,791,1,9,1960,2677,3479
347,6,10,76,3596,3415,2690,1,919,4197,3412,1,4180,1960,1262,57
347,6,10,76,3596,179,2690,1,919,4197,791,2,9,1960,2677,107
279,6,2781,26,3596,3415,1512,4197,919,4197,3412,1,5,1960,260,3479
279,6,2781,137,3596,3415,1512,2,1166,4197,3412,1,9,1960,2677,3479
605,6,2781,231,3596,3415,1512,2,1166,4197,3412,1,3,1960,1262,250
605,6,2781,202,3596,3415,1512,1,919,4197,3412,1,4180,1960,1262,250
605,6,2781,231,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,250
605,6,2781,84,3596,3415,1512,2,919,4197,3412,1,9,1960,1262,250
605,6,2781,202,3596,3415,1512,4197,919,4197,3412,1,5,1960,1262,250
211,6,5,228,475,469,1512,4197,2118,4197,791,2,3,1960,2677,3479
211,6,5,228,475,469,1512,2,2118,4197,791,2,9,1960,260,107
211,6,5,228,475,469,1512,1,2118,4197,791,1,9,1960,2677,3479
211,6,5,228,475,469,1512,2,919,4197,791,1,3,1960,2677,12
211,6,5,228,3596,3415,1512,4197,2118,4197,3412,1,3,1960,2677,3479
211,6,2,228,3596,3415,1512,4197,919,4197,3412,2,9,1960,2677,3479
348,6,2781,353,3596,3415,1512,1,2118,4197,3412,1,4180,1960,1262,46
348,6,2781,353,475,469,1512,2,2118,4197,791,2,4180,1960,2677,3479
443,6,6,186,475,469,1512,2,2118,4197,791,1,9,1960,260,3479
443,6,6,186,3596,3415,1512,1,2118,4197,3412,1,9,1960,2677,3479
443,6,6,186,475,469,1512,1,919,4197,791,1,5,1960,2677,3479
279,6,2781,137,3596,179,1512,1,1166,4197,791,2,9,1960,2677,57
279,6,2781,137,3596,3415,1512,4197,1166,4197,3412,1,5,1960,2677,107
605,6,2781,84,3596,3415,1512,1,919,4197,3412,1,5,1960,1262,250
605,6,2781,84,3596,3415,1512,4197,919,4197,3412,1,9,1960,1262,250
605,6,2781,84,475,469,1512,2,2118,4197,791,2,2,1960,2677,3479
605,6,2781,84,3596,3415,1512,1,1166,4197,3412,2,3,1960,1262,250
605,6,2781,202,3596,3415,1512,4197,2118,4197,3412,1,9,1960,1262,250
605,6,2781,231,3596,3415,1512,2,1166,4197,3412,2,9,1960,1262,250
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,1,4180,1960,1262,46
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,1,4180,1960,1262,46
297,6,219,88,3596,3415,1512,1,919,4197,3412,1,5,1960,1262,39
605,6,2781,84,3596,3415,1512,2,1166,4197,3412,1,9,1960,1262,250
605,6,2781,231,3596,3415,1512,1,1166,4197,3412,1,9,1960,1262,250
211,6,3,228,475,469,1512,4197,1166,4197,791,1,5,1960,2677,57
211,6,3,228,475,469,1512,4197,1166,4197,791,1,9,1960,2677,3479
211,6,3,228,3596,3415,1512,2,1166,4197,3412,1,9,1960,2677,3479
605,6,2781,231,3596,3415,1512,4197,2118,4197,3412,1,4180,1960,1262,250
605,6,2781,84,3596,3415,1512,2,2118,4197,3412,1,4180,1960,1262,250
211,6,2,228,3596,3415,1512,2,919,4197,3412,1,9,1960,2677,107
507,6,7,228,132,132,1512,4197,919,4197,791,1,2,1960,2677,107
211,6,2,228,3596,3415,1512,2,919,4197,3412,1,5,1960,2677,3479
605,6,2781,231,3596,3415,1512,4197,2118,4197,3412,1,5,1960,1262,23
212,6,167,353,3596,3415,1512,4197,919,4197,3412,1,9,1960,2677,70
348,6,2781,320,3596,3415,1512,4197,2118,4197,3412,1,5,1960,1262,250
605,6,2781,202,3596,3415,1512,4197,2118,4197,3412,1,5,1960,1262,250
212,6,219,320,3596,3415,1512,1,919,4197,3412,1,9,1960,2677,70
211,6,1,228,3596,3415,1512,4197,919,4197,3412,1,9,1960,2677,3479
605,6,2781,353,3596,3415,1512,1,2118,4197,3412,1,9,1960,1262,250
212,6,219,320,3596,3415,1512,1,919,4197,3412,1,9,1960,2677,3479
212,6,6,353,3596,3415,1512,1,919,4197,3412,2,3,1960,2677,3479
211,6,2,228,3596,3415,1512,4197,2118,4197,3412,1,9,1960,2677,107
348,6,2781,320,3596,3415,1512,1,919,4197,3412,2,5,1960,1262,250
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,1,4180,1960,1262,250
605,6,2781,202,3596,3415,1512,4197,1166,4197,3412,2,5,1960,1262,250
605,6,2781,353,3596,3415,1512,2,1166,4197,3412,1,9,1960,1262,250
348,6,2781,353,3596,3415,1512,2,919,4197,3412,1,4180,1960,1262,250
605,6,2781,231,3596,3415,1512,4197,919,4197,3412,1,3,1960,1262,250
605,6,2781,231,3596,3415,1512,2,2118,4197,3412,1,9,1960,1262,250
250,6,5,10,3596,3415,1512,2,919,4197,3412,1,5,1960,260,13
605,6,2781,84,3596,3415,1512,4197,919,4197,3412,2,5,1960,1262,250
605,6,2781,202,3596,3415,1512,1,2118,4197,3412,1,9,1960,1262,250
348,6,2781,353,3596,3415,1512,1,919,4197,3412,2,3,1960,1262,250
605,6,2781,202,3596,3415,1512,2,919,4197,3412,1,9,1960,1262,250
605,6,2781,84,3596,3415,1512,4197,1166,4197,3412,1,9,1960,1262,250
605,6,2781,84,3596,3415,1512,4197,919,4197,3412,1,5,1960,1262,250
250,6,2781,56,3596,3415,1512,2,919,4197,3412,1,9,1960,1262,13
443,6,167,186,3596,3415,1512,4197,919,4197,3412,1,3,1960,2677,107
443,6,167,186,3596,3415,1512,1,2118,4197,3412,1,9,1960,260,3479
605,6,2781,202,3596,3415,1512,4197,919,4197,3412,1,9,1960,1262,250
605,6,2781,231,3596,3415,1512,1,2118,4197,3412,1,5,1960,1262,250
605,6,2781,84,3596,3415,1512,1,1166,4197,3412,1,4180,1960,1262,250
348,6,2781,353,3596,3415,1512,1,2118,4197,3412,1,5,1960,1262,250
279,6,2781,26,3596,3415,1512,2,2118,4197,3412,1,2,1960,2677,3479
443,6,167,186,3596,3415,1512,4197,2118,4197,3412,2,5,1960,2677,107
212,6,167,67,3596,3415,2690,4197,2118,4197,3412,1,5,1960,1262,3479
443,6,10,186,3596,3415,1512,1,1166,4197,3412,1,9,1960,2677,3479
443,6,10,186,475,469,1512,4197,2118,4197,791,1,9,1960,2677,3479
443,6,10,186,475,469,1512,1,919,4197,791,1,3,1960,2677,3479
443,6,10,186,475,469,1512,4197,1166,4197,791,1,3,1960,2677,3479
212,6,167,353,3596,3415,2690,2,919,4197,3412,1,9,1960,1262,3479
250,6,167,132,3596,3415,2690,4197,2118,4197,3412,2,9,1960,1262,3479
211,6,1,228,3596,3415,1512,1,2118,4197,3412,1,4180,1960,2677,3479
211,6,1,13,3596,3415,1512,2,1166,4197,3412,1,5,1960,2677,107
211,6,3,228,3596,3415,1512,1,919,4197,3412,2,9,1960,260,3479
211,6,3,228,3596,3415,1512,2,2118,4197,3412,1,9,1960,2677,3479
211,6,3,13,3596,3415,1512,1,2118,4197,3412,1,9,1960,2677,3479
605,6,2781,84,3596,3415,1512,2,2118,4197,3412,1,3,1960,1262,250
605,6,2781,202,3596,3415,1512,1,1166,4197,3412,1,5,1960,1262,250
605,6,2781,202,3596,3415,1512,1,919,4197,3412,1,4180,1960,1262,250
605,6,2781,202,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,250
507,6,2781,96,3596,3415,2690,1,919,4197,3412,1,9,1960,1262,3479
605,6,2781,202,3596,3415,1512,2,2118,4197,3412,1,9,1960,1262,250
443,6,167,186,3596,3415,1512,2,1166,4197,3412,2,9,1960,2677,3479
348,6,2781,353,475,469,1512,2,919,4197,791,2,5,1960,2677,57
348,6,2781,353,3596,179,1512,1,2118,4197,791,2,2,1960,2677,107
348,6,2781,353,475,469,1512,4197,2118,4197,791,1,4180,1960,2677,3479
348,6,2781,353,3596,3415,1512,2,2118,4197,3412,1,4180,1960,1262,46
605,6,2781,84,3596,3415,1512,4197,1166,4197,3412,2,9,1960,2677,107
347,6,2,13,3596,3415,2690,2,2118,4197,3412,1,3,1960,1262,3479
347,6,2,13,3596,3415,2690,1,2118,4197,3412,1,4180,1960,1262,3479
212,6,167,353,3596,3415,2690,1,919,4197,3412,1,9,1960,1262,3479
297,6,219,88,3596,3415,1512,4197,919,4197,3412,1,9,1960,4,57
605,6,2781,231,3596,3415,1512,4197,2118,4197,3412,1,3,1960,1262,250
443,6,167,186,3596,3415,1512,1,2118,4197,3412,1,5,1960,2677,107
605,6,2781,353,3596,3415,1512,2,1166,4197,3412,2,5,1960,1262,12
443,6,167,83,3596,3415,2690,1,919,4197,3412,1,3,1960,1262,12
443,6,167,83,3596,3415,2690,2,919,4197,3412,1,5,1960,1262,3479
250,6,167,56,3596,3415,2690,2,2118,4197,3412,1,4180,1960,1262,70
605,6,2781,202,3596,3415,1512,4197,2118,4197,3412,1,3,1960,1262,250
279,6,2781,137,3596,3415,1512,4197,919,4197,3412,2,5,1960,1262,23
250,6,219,132,475,469,2690,2,919,4197,791,2,9,1960,2677,3479
250,6,219,132,3596,3415,2690,2,919,4197,3412,2,9,1960,1262,3479
211,6,1,141,3596,3415,2690,4197,919,4197,3412,1,5,1960,1262,3479
443,6,167,83,3596,3415,2690,4197,919,4197,3412,2,9,1960,1262,3479
443,6,167,83,3596,3415,2690,1,919,4197,3412,1,9,1960,1262,107
605,6,2781,84,3596,3415,1512,2,1166,4197,3412,1,9,1960,2677,3479
211,6,2,228,3596,3415,1512,1,919,4197,3412,1,2,1960,2677,3479
211,6,2,228,3596,179,1512,2,2118,4197,791,2,4180,1960,2677,3479
297,6,6,87,3596,3415,2690,1,2118,4197,3412,1,3,1960,1262,3479
297,6,6,87,3596,3415,2690,4197,2118,4197,3412,1,2,1960,1262,3479
212,6,167,67,3596,3415,2690,2,919,4197,3412,1,9,1960,1262,107
347,6,167,15,3596,3415,2690,1,919,4197,3412,1,2,1960,1262,107
212,6,167,320,3596,3415,2690,1,919,4197,3412,1,9,1960,1262,3479
605,6,2781,202,475,469,1512,4197,2118,4197,791,1,9,1960,260,3479
605,6,2781,202,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,250
347,6,167,15,3596,3415,2690,2,919,4197,3412,1,5,1960,1262,3479
212,6,167,320,132,132,1512,1,2118,4197,791,1,4180,1960,260,3479
297,6,219,88,3596,3415,1512,4197,919,4197,3412,2,9,1960,260,3479
211,6,1,228,3596,3415,1512,4197,919,4197,3412,1,2,1960,260,3479
605,6,2781,231,3596,3415,1512,1,919,4197,3412,1,5,1960,1262,250
605,6,2781,84,3596,3415,1512,4197,919,4197,3412,1,4180,1960,1262,11
605,6,2781,202,3596,3415,1512,2,919,4197,3412,1,5,1960,1262,250
212,6,167,353,3596,3415,2690,2,2118,4197,3412,2,2,1960,1262,3479
212,6,167,29,3596,3415,2690,1,919,4197,3412,1,9,1960,1262,3479
605,6,2781,202,3596,3415,1512,2,2118,4197,3412,2,4180,1960,1262,250
605,6,2781,202,3596,3415,1512,4197,1166,4197,3412,1,3,1960,1262,46
211,6,1,228,3596,3415,1512,1,2118,4197,3412,1,9,1960,2677,107
605,6,2781,231,3596,3415,1512,4197,919,4197,3412,1,5,1960,1262,250
605,6,2781,202,3596,3415,1512,1,1166,4197,3412,1,3,1960,1262,46
605,6,2781,202,475,469,1512,1,1166,4197,791,1,4180,1960,260,3479
212,6,167,353,3596,3415,1512,1,2118,4197,3412,1,4180,1960,2677,3479
212,6,2781,320,3596,3415,1512,4197,919,4197,3412,1,2,1960,2677,3479
212,6,167,353,3596,3415,1512,4197,919,4197,3412,1,3,1960,2677,3479
605,6,2781,353,3596,3415,1512,2,2118,4197,3412,1,9,1960,1262,11
297,6,167,20,3596,3415,1512,1,919,4197,3412,1,4180,1960,260,3479
212,6,167,320,3596,3415,2690,2,2118,4197,3412,1,5,1960,1262,3479
211,6,1,228,3596,3415,1512,1,2118,4197,3412,1,2,1960,2677,12
507,6,2781,115,3596,3415,2690,1,2118,4197,3412,1,9,1960,1262,3479
605,6,2781,353,3596,3415,1512,1,919,4197,3412,1,4180,1960,1262,46
605,6,2781,353,475,469,1512,2,919,4197,791,1,9,1960,2677,107
212,6,167,29,3596,3415,2690,1,919,4197,3412,1,9,1960,1262,3479
348,6,2781,353,3596,3415,1512,2,919,4197,3412,1,2,1960,1262,107
348,6,2781,353,3596,3415,1512,2,2118,4197,3412,2,9,1960,260,57
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,1,9,1960,1262,107
211,6,2,228,3596,3415,1512,2,1166,4197,3412,2,5,1960,2677,3479
211,6,2,228,3596,179,1512,4197,919,4197,791,1,5,1960,2677,3479
605,6,2781,231,3596,3415,1512,1,1166,4197,3412,1,9,1960,1262,250
605,6,2781,231,3596,3415,1512,2,2118,4197,3412,1,2,1960,1262,250
212,6,167,320,3596,3415,1512,1,919,4197,3412,1,9,1960,260,3479
212,6,167,353,3596,3415,1512,2,919,4197,3412,1,3,1960,2677,3479
212,6,167,353,3596,179,1512,1,919,4197,791,1,5,1960,2677,3479
212,6,167,186,3596,3415,2690,2,2118,4197,3412,1,9,1960,1262,107
211,6,1,228,3596,3415,1512,1,2118,4197,3412,1,2,1960,260,3479
348,6,2781,320,3596,179,1512,1,919,4197,791,2,3,1960,2677,70
348,6,2781,320,3596,179,1512,4197,2118,4197,791,2,5,1960,2677,3479
348,6,2781,320,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,250
348,6,2781,353,475,469,1512,4197,2118,4197,791,2,4180,1960,2677,70
348,6,2781,353,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,107
605,6,2781,231,3596,3415,1512,2,919,4197,3412,2,9,1960,1262,17
605,6,2781,202,3596,3415,1512,1,1166,4197,3412,1,9,1960,1262,46
212,6,167,320,3596,3415,2690,4197,2118,4197,3412,2,5,1960,1262,70
211,6,2,228,3596,3415,1512,4197,2118,4197,3412,2,4180,1960,2677,3479
212,6,167,67,3596,3415,2690,2,919,4197,3412,2,9,1960,1262,107
250,6,167,132,475,469,2690,2,2118,4197,791,1,3,1960,2677,107
250,6,167,132,3596,3415,2690,1,919,4197,3412,1,4180,1960,1262,3479
605,6,2781,231,3596,3415,1512,2,2118,4197,3412,1,9,1960,1262,250
212,6,167,67,3596,3415,2690,2,2118,4197,3412,1,9,1960,1262,3479
279,6,2781,26,3596,3415,1512,1,2118,4197,3412,1,5,1960,2677,57
348,6,2781,320,3596,3415,1512,4197,2118,4197,3412,1,9,1960,1262,107
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,1,2,1960,1262,107
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,2,9,1960,1262,107
605,6,2781,202,3596,3415,1512,4197,1166,4197,3412,1,5,1960,1262,250
605,6,2781,202,3596,3415,1512,1,919,4197,3412,1,5,1960,1262,250
348,6,2781,320,3596,179,1512,1,919,4197,791,2,9,1960,2677,3479
348,6,2781,320,3596,179,1512,1,2118,4197,791,2,4180,1960,260,57
348,6,2781,320,3596,3415,1512,2,2118,4197,3412,1,3,1960,1262,250
507,6,2781,212,3596,3415,2690,2,1166,4197,3412,1,5,1960,1262,3479
507,6,2781,212,475,469,2690,2,919,4197,791,2,5,1960,2677,107
605,6,2781,202,3596,3415,1512,4197,2118,4197,3412,1,9,1960,1262,250
211,6,2,228,3596,3415,1512,1,919,4197,3412,1,9,1960,2677,70
250,6,167,132,3596,3415,1512,4197,919,4197,3412,1,4180,1960,1262,13
443,6,167,186,3596,3415,1512,1,919,4197,3412,2,9,1960,260,3479
605,6,2781,202,3596,3415,1512,1,2118,4197,3412,1,9,1960,1262,46
250,6,167,132,3596,3415,2690,2,2118,4197,3412,1,3,1960,1262,3479
443,6,167,186,3596,3415,1512,2,2118,4197,3412,1,9,1960,260,3479
443,6,167,186,3596,3415,1512,1,2118,4197,3412,1,4180,1960,2677,3479
348,6,2781,320,3596,3415,1512,2,2118,4197,3412,2,2,1960,1262,46
605,6,2781,231,3596,3415,1512,2,919,4197,3412,2,2,1960,1262,250
443,6,167,186,3596,3415,1512,4197,2118,4197,3412,1,5,1960,2677,3479
443,6,167,186,3596,3415,1512,2,919,4197,3412,1,5,1960,260,3479
211,6,2,228,3596,3415,1512,1,2118,4197,3412,1,5,1960,2677,3479
211,6,1,228,3596,3415,1512,4197,919,4197,3412,1,4180,1960,260,3479
212,6,167,186,3596,3415,1512,1,2118,4197,3412,1,9,1960,2677,3479
605,6,2781,84,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,250
605,6,2781,231,3596,3415,1512,1,2118,4197,3412,1,9,1960,1262,23
212,6,167,67,3596,3415,2690,4197,2118,4197,3412,1,9,1960,1262,3479
605,6,2781,202,3596,179,1512,1,2118,4197,791,1,3,1960,2677,3479
605,6,2781,202,3596,3415,1512,1,919,4197,3412,1,4180,1960,1262,11
297,6,167,88,3596,179,1512,1,2118,4197,791,1,9,1960,2677,3479
297,6,167,88,3596,3415,1512,2,919,4197,3412,1,2,1960,1262,39
279,6,2781,3,3596,3415,2690,1,2118,4197,3412,2,9,1960,1262,57
279,6,2781,137,3596,3415,1512,1,2118,4197,3412,1,3,1960,1262,107
212,6,167,353,3596,3415,2690,1,2118,4197,3412,2,9,1960,1262,57
605,6,2781,202,3596,3415,1512,2,919,4197,3412,1,4180,1960,1262,250
605,6,2781,202,3596,3415,1512,4197,1166,4197,3412,1,9,1960,1262,46
605,6,2781,231,3596,3415,1512,2,919,4197,3412,1,4180,1960,1262,46
212,6,167,353,3596,3415,1512,1,2118,4197,3412,2,9,1960,2677,3479
211,6,1,228,3596,3415,1512,4197,919,4197,3412,1,9,1960,2677,107
211,6,2,228,3596,3415,1512,2,919,4197,3412,1,3,1960,2677,3479
605,6,2781,84,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,11
443,6,167,21,3596,3415,2690,2,919,4197,3412,1,9,1960,1262,57
297,6,167,20,3596,3415,1512,1,1166,4197,3412,1,9,1960,260,3479
297,6,167,60,3596,3415,2690,1,2118,4197,3412,1,4180,1960,1262,3479
211,6,1,141,3596,3415,1512,4197,919,4197,3412,1,2,1960,2677,3479
443,6,167,42,475,469,2690,1,2118,4197,791,1,3,1960,2677,3479
443,6,167,42,3596,3415,2690,1,919,4197,3412,1,9,1960,1262,3479
211,6,7,228,3596,179,1512,4197,2118,4197,791,1,9,1960,2677,3479
211,6,7,228,3596,179,1512,2,919,4197,791,1,9,1960,2677,3479
211,6,7,228,475,469,1512,4197,1166,4197,791,1,2,1960,260,3479
211,6,7,228,475,469,1512,1,1166,4197,791,1,5,1960,2677,3479
211,6,7,228,3596,179,1512,4197,1166,4197,791,1,9,1960,2677,70
211,6,7,228,3596,3415,1512,2,919,4197,3412,2,4180,1960,2677,3479
211,6,7,228,3596,3415,1512,4197,919,4197,3412,2,2,1960,2677,3479
211,6,2,228,3596,179,1512,2,1166,4197,791,1,4180,1960,2677,3479
211,6,1,228,3596,3415,1512,4197,919,4197,3412,1,9,1960,2677,3479
211,6,1,228,3596,3415,1512,1,2118,4197,3412,1,3,1960,2677,3479
507,6,2781,212,475,469,2690,2,919,4197,791,1,4180,1960,2677,70
507,6,2781,212,475,469,2690,4197,1166,4197,791,1,3,1960,2677,3479
507,6,2781,212,3596,3415,2690,2,1166,4197,3412,1,2,1960,1262,3479
605,6,2781,84,3596,3415,1512,1,1166,4197,3412,2,9,1960,1262,250
279,6,2781,137,132,132,1512,1,2118,4197,791,1,9,1960,260,70
443,6,167,186,3596,3415,1512,1,1166,4197,3412,1,5,1960,2677,107
250,6,167,132,3596,3415,2690,2,2118,4197,3412,1,2,1960,1262,107
250,6,167,132,3596,3415,2690,1,2118,4197,3412,2,4180,1960,1262,3479
605,6,2781,231,3596,3415,1512,1,919,4197,3412,1,3,1960,2677,3479
211,6,2,228,3596,3415,1512,1,2118,4197,3412,1,4180,1960,2677,3479
237,6,1,47,3596,3415,1512,1,2118,4197,3412,1,9,1960,2677,3479
212,6,167,353,3596,3415,1512,4197,919,4197,3412,1,3,1960,2677,3479
212,6,167,353,3596,3415,1512,1,919,4197,3412,1,5,1960,2677,3479
212,6,167,186,3596,3415,1512,1,2118,4197,3412,1,9,1960,2677,3479
212,6,167,320,3596,3415,1512,1,919,4197,3412,1,3,1960,2677,3479
279,6,167,137,3596,3415,1512,1,1166,4197,3412,1,4180,1960,1262,250
250,6,167,132,3596,3415,2690,1,919,4197,3412,1,3,1960,1262,3479
212,6,167,353,3596,179,1512,1,2118,4197,791,1,5,1960,260,3479
212,6,167,353,3596,3415,1512,2,2118,4197,3412,1,4180,1960,2677,3479
237,6,2,47,3596,3415,1512,1,919,4197,3412,1,5,1960,2677,3479
250,6,11,132,3596,3415,1512,2,2118,4197,3412,1,4180,1960,1262,70
211,6,2,228,3596,3415,1512,2,919,4197,3412,1,3,1960,2677,3479
250,6,167,132,3596,3415,2690,1,1166,4197,3412,1,2,1960,1262,3479
250,6,5,132,475,469,2690,1,919,4197,791,1,2,1960,2677,3479
250,6,5,132,3596,3415,2690,2,919,4197,3412,2,9,1960,1262,3479
