ITEM_NO,NUMBER_INT,ZZ_PP,ZZ_ZJXH,ZZ_DZ,ZZ_GCZX,ZZ_GCBH,ZZ_CZYQ,CATEGORY_ID,QUANTITY,UNIT,DELIV_DATE,ZZ_EXTWG,ZZ_EWBEZ
1184,1184,42071,1,9752,37167,1318,21,18,42305,8960,10,9776,9776
1077,1077,42071,1,9752,190,1318,42265,18,42305,8960,10,9776,9776
4155,4155,42071,10,9752,2,2,21,18,42305,8960,3136,9776,9776
4155,4155,2,94,9752,2,73,42265,250,42305,925,2,9776,9776
2932,2932,42071,3158,9752,18,71,21,250,42305,925,2,9776,9776
4155,4155,42071,143,32553,38,45,42265,91,42305,2068,50,32529,32529
4155,4155,42071,53,9752,27,1318,21,88,42305,19723,3136,9776,9776
2932,2932,42071,94,9752,8,35202,21,88,42305,19723,3136,9776,9776
2373,2373,42071,5,9752,37167,410,21,88,42305,19723,3136,9776,9776
2010,2010,42071,3158,9752,3,86,21,88,42305,2068,4,9776,9776
1724,1724,42071,3158,9752,37167,35202,21,88,42305,2068,4,9776,9776
4155,4155,42071,195,9752,2,12,42265,100,42305,8960,3136,9776,9776
2932,2932,42071,795,9752,229,2,42265,12,42305,8960,3136,9776,9776
2373,2373,42071,269,9752,229,2,21,12,42305,8960,3136,9776,9776
4155,4155,42071,3158,9752,5,5,3,286,42305,8960,3136,9776,9776
2932,2932,42071,3158,9752,5,5,42265,286,42305,8960,3136,9776,9776
2373,2373,42071,4,9752,5,5,42265,286,42305,8960,3136,9776,9776
2010,2010,42071,31,9752,5,5,42265,286,42305,8960,3136,9776,9776
1724,1724,42071,3158,9752,5,5,42265,286,42305,8960,3136,9776,9776
1356,1356,42071,795,9752,1,41,21,286,42305,8960,3136,9776,9776
1184,1184,42071,29,9752,1,1,21,286,42305,925,3136,9776,9776
4155,4155,42071,150,9752,28,529,21,23,42305,8960,3136,9776,9776
2932,2932,42071,3158,9752,28,529,42265,23,42305,8960,3136,9776,9776
2373,2373,42071,3158,9752,28,529,42265,286,42305,8960,3136,9776,9776
4155,4155,42071,17,9752,229,1,21,19,42305,8960,3136,9776,9776
2932,2932,42071,1,9752,229,1,42265,19,42305,8960,3136,9776,9776
4155,4155,42071,14,9752,229,2,42265,36,42305,8960,3136,9776,9776
2932,2932,42071,17,9752,229,2,42265,36,42305,8960,3136,9776,9776
2373,2373,42071,3158,9752,229,2,21,36,42305,2068,3136,9776,9776
2010,2010,42071,795,9752,229,2,21,36,42305,8960,3136,9776,9776
1724,1724,42071,3,9752,229,2,21,36,42305,8960,3136,9776,9776
1529,1529,42071,53,9752,229,2,21,36,42305,8960,3136,9776,9776
1356,1356,42071,269,9752,229,2,21,36,42305,8960,3136,9776,9776
1184,1184,42071,15,9752,229,2,42265,36,42305,8960,3136,9776,9776
1077,1077,42071,156,9752,229,2,21,36,42305,8960,3136,9776,9776
994,994,42071,30,9752,229,2,42265,36,42305,8960,3136,9776,9776
908,908,42071,471,9752,229,2,21,36,42305,8960,3136,9776,9776
843,843,42071,244,9752,229,2,42265,36,42305,8960,3136,9776,9776
764,764,42071,81,9752,229,2,42265,36,42305,8960,3136,9776,9776
715,715,42071,47,9752,229,2,21,36,42305,8960,3136,9776,9776
4155,4155,42071,44,9752,81,1318,21,97,42305,19723,27,9776,9776
4155,4155,4,2,9752,37167,410,42265,235,42305,2068,249,9776,9776
2932,2932,4,1,9752,14,1,21,235,42305,2068,249,9776,9776
2373,2373,4,156,9752,27,78,21,235,42305,2068,249,9776,9776
2010,2010,42071,82,9752,23,305,21,235,42305,2068,249,9776,9776
4155,4155,42071,4,9752,7,2,42265,57,42305,19723,249,9776,9776
2932,2932,42071,9,9752,9,5,21,57,42305,19723,249,9776,9776
2373,2373,42071,54,9752,37167,1318,42265,57,42305,19723,249,9776,9776
2010,2010,42071,3158,9752,1,1318,21,57,42305,19723,249,9776,9776
1724,1724,42071,162,9752,4,35202,21,57,42305,19723,249,9776,9776
1529,1529,42071,389,9752,4,1318,21,57,42305,19723,249,9776,9776
4155,4155,42071,59,9752,23,1318,21,90,42305,686,249,9776,9776
4155,4155,42071,120,9752,1,1318,21,57,42305,19723,249,9776,9776
4155,4155,42071,21,9752,2,1318,21,8,42305,686,249,9776,9776
2932,2932,42071,43,9752,23,1318,42265,8,42305,686,249,9776,9776
2373,2373,42071,389,9752,2,217,42265,8,42305,686,249,9776,9776
4155,4155,42071,57,9752,190,1318,21,8,42305,686,249,9776,9776
2932,2932,42071,3158,9752,25,410,21,8,42305,686,249,9776,9776
2373,2373,42071,47,9752,37167,1318,42265,8,42305,686,249,9776,9776
2010,2010,4,53,9752,11,1,42265,8,42305,686,249,9776,9776
1724,1724,42071,1,9752,37167,335,21,8,42305,686,249,9776,9776
4155,4155,42071,3158,9752,213,529,21,26,42305,2068,249,9776,9776
4155,4155,42071,53,9752,190,217,42265,26,42305,2068,249,9776,9776
2932,2932,42071,1,9752,12,1318,21,26,42305,2068,249,9776,9776
4155,4155,42071,47,9752,101,5,42265,70,42305,2068,27,9776,9776
2932,2932,42071,119,9752,11,410,42265,70,42305,686,27,9776,9776
2373,2373,42071,54,9752,81,37,21,70,42305,19723,27,9776,9776
2010,2010,42071,82,9752,4,1,42265,70,42305,8960,27,9776,9776
1724,1724,42071,162,9752,40,1318,21,70,42305,19723,27,9776,9776
4155,4155,42071,17,9752,6,1,42265,450,42305,686,3136,9776,9776
843,843,4,16,9752,190,1318,21,17,42305,8960,3136,9776,9776
764,764,42071,5,9752,37167,1318,21,17,42305,8960,3136,9776,9776
715,715,42071,3158,9752,7,1318,42265,17,42305,8960,3136,9776,9776
658,658,42071,123,9752,10,1318,21,17,42305,8960,3136,9776,9776
4155,4155,42071,389,9752,1,1318,42265,1,42305,8960,3136,9776,9776
4155,4155,42071,3,9752,64,1,21,548,42305,8960,50,9776,9776
2932,2932,42071,20,9752,1,1,21,450,42305,19723,3136,9776,9776
2373,2373,42071,5,9752,37167,1318,42265,450,42305,19723,3136,9776,9776
2010,2010,42071,59,9752,37167,1318,21,450,42305,19723,3136,9776,9776
1724,1724,42071,1,9752,25,305,42265,450,42305,686,3136,9776,9776
1529,1529,42071,69,9752,37167,35202,21,450,42305,19723,3136,9776,9776
1356,1356,42071,65,9752,213,403,42265,450,42305,686,3136,9776,9776
1184,1184,42071,269,9752,37167,403,21,450,42305,686,3136,9776,9776
1077,1077,42071,244,9752,213,26,21,450,42305,19723,3136,9776,9776
994,994,42071,471,9752,37167,1318,21,450,42305,686,3136,9776,9776
4155,4155,42071,25,9752,4,1318,42265,8,42305,19723,3136,9776,9776
4155,4155,42071,8,9752,23,410,42265,18,42305,8960,27,9776,9776
2932,2932,42071,57,9752,37167,343,21,18,42305,8960,27,9776,9776
2373,2373,42071,45,9752,3,1,42265,18,42305,8960,27,9776,9776
4155,4155,42071,3158,9752,37,1,21,38,42305,143,27,9776,9776
2932,2932,42071,73,9752,37,305,21,38,42305,19723,27,9776,9776
2373,2373,42071,3158,9752,190,1318,21,38,42305,19723,27,9776,9776
2010,2010,42071,1,9752,78,217,21,38,42305,143,27,9776,9776
1724,1724,42071,73,9752,213,1,21,38,42305,19723,27,9776,9776
1529,1529,42071,2,9752,37,1,42265,38,42305,19723,27,9776,9776
1356,1356,42071,50,9752,37167,104,42265,38,42305,19723,27,9776,9776
1184,1184,42071,133,9752,37167,24,42265,38,42305,19723,27,9776,9776
1077,1077,42071,3158,9752,37167,2,42265,38,42305,2068,27,9776,9776
994,994,42071,26183,9752,14,35202,42265,38,42305,19723,27,9776,9776
908,908,42071,3158,9752,2,335,21,217,42305,19723,27,9776,9776
843,843,42071,471,9752,37167,35202,21,38,42305,19723,27,9776,9776
4155,4155,42071,3158,9752,1,1,21,5,42305,417,3136,9776,9776
2932,2932,42071,3158,9752,1,76,21,5,42305,417,3136,9776,9776
2373,2373,42071,73,9752,1,76,42265,5,42305,417,3136,9776,9776
2010,2010,42071,244,9752,1,76,42265,5,42305,417,3136,9776,9776
1724,1724,42071,327,9752,1,76,3,5,42305,417,3136,9776,9776
4155,4155,42071,195,9752,14,1318,42265,61,42305,8960,3136,9776,9776
2932,2932,42071,94,9752,37167,1,21,61,42305,8960,3136,9776,9776
2373,2373,42071,215,9752,14,403,42265,61,42305,8960,3136,9776,9776
2010,2010,42071,40,9752,37167,335,21,61,42305,19723,3136,9776,9776
1724,1724,42071,26183,9752,13,1318,42265,61,42305,19723,3136,9776,9776
1529,1529,42071,26183,9752,37167,343,21,61,42305,19723,3136,9776,9776
1356,1356,42071,3158,9752,1,79,21,61,42305,19723,3136,9776,9776
1184,1184,42071,12,9752,74,410,21,61,42305,19723,3136,9776,9776
1077,1077,42071,3158,9752,190,410,42265,61,42305,19723,3136,9776,9776
994,994,42071,3158,9752,37167,73,42265,61,42305,19723,3136,9776,9776
908,908,42071,34,9752,5,343,21,139,42305,19723,3136,9776,9776
843,843,42071,795,9752,4,30,21,139,42305,8960,3136,9776,9776
764,764,42071,79,9752,37167,529,21,61,42305,8960,3136,9776,9776
715,715,42071,327,9752,22,1,21,139,42305,8960,3136,9776,9776
658,658,42071,26183,9752,101,3,21,61,42305,19723,3136,9776,9776
616,616,42071,79,9752,64,74,21,139,42305,2068,3136,9776,9776
575,575,42071,15,9752,4,1318,21,61,42305,19723,3136,9776,9776
529,529,42071,4,9752,20,24,42265,139,42305,19723,3136,9776,9776
503,503,42071,3158,9752,4,1,21,61,42305,19723,3136,9776,9776
484,484,42071,94,9752,37167,410,21,61,42305,19723,3136,9776,9776
462,462,42071,40,9752,5,529,3,61,42305,19723,3136,9776,9776
439,439,42071,57,9752,7,1318,21,61,42305,19723,3136,9776,9776
416,416,42071,795,9752,16,71,21,61,42305,19723,3136,9776,9776
396,396,42071,5,9752,37,32,21,61,42305,19723,3136,9776,9776
379,379,42071,26183,9752,133,410,21,139,42305,19723,3136,9776,9776
368,368,42071,143,9752,37167,529,42265,139,42305,19723,3136,9776,9776
355,355,42071,150,9752,3,4,42265,61,42305,19723,3136,9776,9776
339,339,42071,133,9752,11,403,21,61,42305,19723,3136,9776,9776
4155,4155,42071,795,9752,36,335,42265,19,42305,19723,3136,9776,9776
2932,2932,42071,389,9752,1,1318,42265,19,42305,19723,3136,9776,9776
4155,4155,42071,14,9752,37167,35202,21,26,42305,2068,249,9776,9776
2932,2932,42071,8,9752,7,1,21,26,42305,2068,249,9776,9776
764,764,42071,269,9752,28,335,42265,38,42305,2068,27,9776,9776
715,715,42071,22,9752,2,1318,42265,38,42305,19723,27,9776,9776
658,658,42071,795,9752,10,410,21,38,42305,19723,27,9776,9776
616,616,42071,30,9752,213,305,21,38,42305,19723,27,9776,9776
4155,4155,42071,69,9752,22,35202,42265,450,42305,686,27,9776,9776
2932,2932,42071,118,9752,78,529,21,3598,42305,1,27,9776,9776
4155,4155,42071,150,9752,101,8,3,9,42305,19723,249,9776,9776
2932,2932,42071,3158,9752,37167,55,21,9,42305,19723,249,9776,9776
2373,2373,1,244,9752,37167,1,21,9,42305,2068,249,9776,9776
4155,4155,42071,1,9752,1,1,21,1,42305,8960,3136,9776,9776
4155,4155,42071,3158,9752,40,1,42265,65,42305,894,249,9776,9776
4155,4155,42071,36,9752,30,104,21,47,42305,19723,249,9776,9776
2932,2932,42071,36,9752,190,35202,21,47,42305,19723,249,9776,9776
2373,2373,3,36,9752,37,74,42265,47,42305,19723,249,9776,9776
2010,2010,42071,36,9752,74,335,42265,47,42305,19723,249,9776,9776
1724,1724,42071,36,9752,37167,74,42265,47,42305,19723,249,9776,9776
1529,1529,3,36,9752,37167,410,42265,47,42305,19723,249,9776,9776
1356,1356,42071,36,9752,37167,18,3,47,42305,19723,249,9776,9776
1184,1184,42071,36,9752,21,1,42265,47,42305,19723,249,9776,9776
1077,1077,42071,36,9752,14,79,42265,47,42305,19723,249,9776,9776
994,994,42071,36,9752,32,305,42265,47,42305,19723,249,9776,9776
908,908,42071,36,9752,37167,1318,21,47,42305,19723,249,9776,9776
843,843,42071,36,9752,6,32,21,47,42305,19723,249,9776,9776
764,764,42071,36,9752,81,79,21,47,42305,19723,249,9776,9776
715,715,42071,36,9752,4,343,42265,47,42305,19723,249,9776,9776
658,658,42071,36,9752,16,3,21,47,42305,19723,249,9776,9776
616,616,3,36,9752,190,1,21,47,42305,19723,249,9776,9776
4155,4155,42071,53,9752,37167,529,21,8,42305,19723,3136,9776,9776
4155,4155,42071,8,9752,1,1318,42265,8,42305,19723,3136,9776,9776
4155,4155,42071,99,9752,37167,34,42265,18,42305,8960,27,9776,9776
2932,2932,42071,118,9752,44,41,21,18,42305,8960,27,9776,9776
2373,2373,42071,3158,9752,1,305,42265,18,42305,8960,27,9776,9776
4155,4155,42071,8,9752,22,35202,42265,65,42305,894,249,9776,9776
4155,4155,42071,1,9752,1,217,21,300,42305,8960,22,9776,9776
4155,4155,42071,327,9752,3,1318,21,172,42305,8960,2,9776,9776
4155,4155,5,1,9752,37167,76,3,2,42305,8960,140,9776,9776
4155,4155,42071,3158,32553,30,1318,21,1,42305,8960,26,9776,9776
575,575,42071,36,9752,37167,529,42265,47,42305,19723,249,9776,9776
529,529,42071,36,9752,9,305,21,47,42305,19723,249,9776,9776
503,503,42071,36,9752,21,73,42265,47,42305,19723,249,9776,9776
484,484,42071,36,9752,37167,1,42265,47,42305,19723,249,9776,9776
462,462,42071,36,9752,133,35202,42265,47,42305,19723,249,9776,9776
4155,4155,42071,119,9752,1,410,21,13,42305,8960,1,9776,9776
4155,4155,42071,1,9752,78,46,42265,117,42305,894,34,9776,9776
2932,2932,42071,119,9752,37167,1318,21,117,42305,894,34,9776,9776
2373,2373,42071,3158,9752,23,410,42265,117,42305,894,34,9776,9776
2010,2010,42071,3158,9752,37167,3,21,117,42305,894,34,9776,9776
1724,1724,42071,65,9752,1,35202,21,117,42305,894,34,9776,9776
1529,1529,42071,92,9752,37167,1318,42265,117,42305,894,34,9776,9776
1356,1356,42071,42,9752,4,1318,42265,117,42305,894,34,9776,9776
1184,1184,42071,471,9752,37167,1318,21,117,42305,894,34,9776,9776
1077,1077,42071,26183,9752,37167,1,42265,117,42305,894,34,9776,9776
994,994,42071,38,9752,2,529,21,117,42305,894,34,9776,9776
908,908,42071,92,9752,37167,335,3,117,42305,894,34,9776,9776
843,843,42071,3158,9752,37167,2,21,117,42305,894,34,9776,9776
764,764,42071,471,9752,37167,529,42265,117,42305,894,34,9776,9776
715,715,42071,26183,9752,8,1318,21,117,42305,894,34,9776,9776
658,658,42071,795,9752,37167,70,21,117,42305,894,34,9776,9776
4155,4155,42071,6,9752,28,529,3,87,42305,8960,3136,9776,9776
616,616,42071,20,9752,1,410,42265,13,42305,894,34,9776,9776
575,575,42071,118,9752,74,1318,42265,13,42305,894,34,9776,9776
4155,4155,42071,81,9752,37167,79,42265,117,42305,894,34,9776,9776
2932,2932,42071,118,9752,6,76,21,117,42305,894,34,9776,9776
2373,2373,42071,327,9752,37167,529,21,117,42305,894,34,9776,9776
2010,2010,2,389,9752,4,217,42265,117,42305,894,34,9776,9776
1724,1724,3,52,9752,37167,76,21,117,42305,894,34,9776,9776
1529,1529,42071,16,9752,7,78,21,117,42305,894,34,9776,9776
1356,1356,42071,3158,9752,78,1318,21,117,42305,894,34,9776,9776
1184,1184,42071,162,9752,2,410,21,117,42305,894,34,9776,9776
1077,1077,42071,3158,9752,37167,4,3,117,42305,894,34,9776,9776
994,994,3,99,9752,213,1318,21,117,42305,894,34,9776,9776
908,908,42071,16,9752,213,1,21,117,42305,894,34,9776,9776
843,843,42071,118,9752,213,11,42265,117,42305,894,34,9776,9776
764,764,42071,43,9752,37167,305,42265,117,42305,894,34,9776,9776
715,715,42071,26183,9752,24,1,21,117,42305,894,34,9776,9776
658,658,42071,15,9752,14,1318,21,117,42305,894,34,9776,9776
616,616,3,70,9752,190,217,3,13,42305,894,34,9776,9776
575,575,42071,32,9752,213,305,21,13,42305,894,34,9776,9776
4155,4155,42071,11,9752,1,529,21,99,42305,8960,27,9776,9776
4155,4155,4,3158,9752,4,4,21,11,42305,8960,3136,9776,9776
2932,2932,42071,92,9752,4,4,21,11,42305,8960,3136,9776,9776
2373,2373,42071,25,9752,4,4,42265,11,42305,8960,3136,9776,9776
2010,2010,42071,795,9752,4,4,42265,11,42305,8960,3136,9776,9776
4155,4155,42071,72,9752,20,1318,21,12,42305,3058,3136,9776,9776
2932,2932,42071,8,9752,20,1318,42265,12,42305,3058,3136,9776,9776
2373,2373,42071,26183,9752,20,1318,21,12,42305,3058,3136,9776,9776
4155,4155,42071,8,9752,9,1318,21,286,42305,8960,3136,9776,9776
4155,4155,42071,51,9752,229,2,21,92,42305,8960,3136,9776,9776
4155,4155,42071,229,9752,37167,1,21,3598,42305,2068,35,9776,9776
2932,2932,42071,150,9752,37167,1,42265,3598,42305,2068,35,9776,9776
2373,2373,42071,4,9752,37167,1,21,3598,42305,2068,35,9776,9776
4155,4155,42071,389,9752,229,1,21,19,42305,8960,3136,9776,9776
2932,2932,42071,269,9752,229,1,21,19,42305,8960,3136,9776,9776
2373,2373,42071,42,9752,229,1,21,19,42305,8960,3136,9776,9776
4155,4155,42071,795,9752,28,529,21,87,42305,8960,3136,9776,9776
2932,2932,42071,3158,9752,28,529,21,87,42305,8960,3136,9776,9776
2373,2373,42071,3158,9752,28,529,21,87,42305,8960,3136,9776,9776
2010,2010,42071,471,9752,28,529,21,87,42305,8960,3136,9776,9776
1724,1724,42071,389,9752,28,529,21,87,42305,8960,3136,9776,9776
1529,1529,42071,389,9752,28,529,42265,87,42305,8960,3136,9776,9776
462,462,42071,13,9752,16,1,42265,94,42305,894,44,9776,9776
439,439,42071,43,9752,7,529,42265,94,42305,894,44,9776,9776
416,416,42071,3158,9752,2,55,21,94,42305,2114,44,9776,9776
396,396,42071,269,9752,213,1,21,94,42305,3058,44,9776,9776
379,379,42071,156,9752,6,35202,21,94,42305,680,44,9776,9776
368,368,42071,3,9752,190,1,21,94,42305,2114,44,9776,9776
355,355,42071,3158,9752,133,305,42265,94,42305,3058,44,9776,9776
339,339,42071,10,9752,37167,1318,21,94,42305,17,44,9776,9776
323,323,42071,471,9752,28,1,21,94,42305,894,44,9776,9776
312,312,42071,34,9752,37167,1318,21,94,42305,894,44,9776,9776
4155,4155,42071,215,9752,213,335,42265,189,42305,2114,44,9776,9776
2932,2932,4,244,9752,37167,403,21,189,42305,2114,44,9776,9776
2373,2373,42071,3158,9752,30,1318,3,189,42305,2114,44,9776,9776
2010,2010,42071,1,9752,37167,529,42265,189,42305,2114,44,9776,9776
4155,4155,42071,795,9752,4,4,21,7,42305,8960,5,9776,9776
2932,2932,42071,795,9752,4,4,21,7,42305,8960,5,9776,9776
2373,2373,42071,3,9752,4,4,21,7,42305,8960,5,9776,9776
2010,2010,42071,9,9752,4,4,21,7,42305,8960,5,9776,9776
4155,4155,42071,471,9752,37167,2,21,87,42305,8960,3136,9776,9776
2932,2932,42071,54,9752,37167,2,42265,87,42305,8960,3136,9776,9776
2373,2373,42071,5,9752,3,2,42265,87,42305,8960,3136,9776,9776
2010,2010,42071,229,9752,2,2,42265,87,42305,8960,3136,9776,9776
1724,1724,42071,12,9752,34,2,42265,87,42305,8960,3136,9776,9776
1529,1529,42071,3158,9752,4,2,42265,87,42305,8960,3136,9776,9776
1356,1356,42071,50,9752,16,2,42265,87,42305,8960,3136,9776,9776
1184,1184,42071,7,9752,34,2,21,87,42305,8960,3136,9776,9776
4155,4155,42071,109,9752,3,1318,21,10,42305,8960,1,9776,9776
4155,4155,42071,22,9752,3,1318,21,6,42305,8960,36,9776,9776
4155,4155,42071,133,9752,2,1318,21,3598,42305,8960,3136,9776,9776
2932,2932,42071,3158,9752,2,1318,42265,3598,42305,8960,3136,9776,9776
2373,2373,42071,795,9752,2,1318,21,3598,42305,8960,3136,9776,9776
2010,2010,42071,795,9752,2,1318,42265,3598,42305,8960,3136,9776,9776
1724,1724,42071,39,9752,1,30,42265,3598,42305,8960,3136,9776,9776
4155,4155,42071,4,32553,3,41,21,23,42305,8960,217,9776,9776
1529,1529,42071,3158,9752,12,41,21,175,42305,8960,13,9776,9776
4155,4155,2,389,9752,37167,11,21,189,42305,2114,44,9776,9776
2932,2932,42071,3158,9752,133,1,21,189,42305,2114,44,9776,9776
2373,2373,42071,82,9752,25,1318,21,189,42305,2114,44,9776,9776
2010,2010,42071,57,9752,6,1318,21,189,42305,2114,44,9776,9776
4155,4155,42071,99,9752,27,30,42265,3598,42305,8960,35,9776,9776
2932,2932,42071,389,9752,133,30,42265,3598,42305,8960,35,9776,9776
2373,2373,42071,42,9752,27,30,42265,3598,42305,8960,35,9776,9776
2010,2010,42071,26183,9752,36,529,42265,3598,42305,8960,35,9776,9776
1724,1724,42071,23,9752,3,529,42265,3598,42305,8960,35,9776,9776
4155,4155,42071,4,9752,3,1318,21,548,42305,8960,35,9776,9776
2932,2932,4,34,9752,3,1318,42265,2,42305,8960,35,9776,9776
2373,2373,42071,389,9752,3,1318,42265,2,42305,8960,35,9776,9776
4155,4155,42071,3,9752,229,2,42265,36,42305,8960,3136,9776,9776
2932,2932,42071,150,9752,229,2,21,36,42305,8960,3136,9776,9776
2373,2373,42071,50,9752,229,2,42265,36,42305,2068,3136,9776,9776
2010,2010,42071,29,9752,229,2,42265,36,42305,8960,3136,9776,9776
1724,1724,42071,1,9752,229,2,21,36,42305,8960,3136,9776,9776
1529,1529,42071,39,9752,229,2,21,36,42305,8960,3136,9776,9776
1356,1356,42071,4,9752,229,2,3,36,42305,8960,3136,9776,9776
1184,1184,42071,389,9752,229,2,21,36,42305,8960,3136,9776,9776
1077,1077,4,109,9752,229,2,42265,36,42305,8960,3136,9776,9776
994,994,42071,3158,9752,229,2,42265,36,42305,8960,3136,9776,9776
908,908,42071,24,9752,229,2,42265,36,42305,8960,3136,9776,9776
843,843,42071,3,9752,229,2,21,36,42305,8960,3136,9776,9776
764,764,42071,244,9752,229,2,21,36,42305,8960,3136,9776,9776
715,715,42071,3158,9752,229,2,21,36,42305,8960,3136,9776,9776
658,658,42071,118,9752,229,2,21,36,42305,686,3136,9776,9776
4155,4155,42071,195,9752,37167,76,21,3598,42305,8960,50,9776,9776
2932,2932,42071,795,9752,6,76,21,3598,42305,3058,50,9776,9776
2373,2373,42071,2,9752,37167,76,21,3598,42305,3058,50,9776,9776
2010,2010,42071,4,9752,5,76,21,3598,42305,3058,50,9776,9776
1724,1724,42071,3158,9752,37167,76,21,3598,42305,3058,50,9776,9776
1529,1529,42071,25,9752,81,76,42265,3598,42305,8960,50,9776,9776
1356,1356,42071,14,9752,6,76,42265,3598,42305,8960,50,9776,9776
1184,1184,42071,229,9752,11,8,21,3598,42305,8960,50,9776,9776
1077,1077,42071,471,9752,37167,11,21,3598,42305,8960,50,9776,9776
4155,4155,2,3158,9752,25,76,21,3598,42305,2068,50,9776,9776
2932,2932,42071,1,9752,3,76,42265,3598,42305,8960,50,9776,9776
2373,2373,42071,13,9752,37167,76,3,3598,42305,3058,50,9776,9776
2010,2010,42071,25,9752,14,76,42265,3598,42305,3058,50,9776,9776
1724,1724,42071,194,9752,37167,76,21,3598,42305,8960,50,9776,9776
1529,1529,42071,143,9752,6,76,21,3598,42305,3058,50,9776,9776
1356,1356,42071,244,9752,37167,76,42265,3598,42305,3058,50,9776,9776
1184,1184,42071,3158,9752,37167,76,3,3598,42305,3058,50,9776,9776
1077,1077,42071,80,9752,37167,76,21,3598,42305,3058,50,9776,9776
994,994,42071,14,9752,81,76,42265,3598,42305,3058,50,9776,9776
908,908,42071,3158,9752,6,76,21,3598,42305,8960,50,9776,9776
843,843,42071,3158,9752,10,76,21,3598,42305,8960,50,9776,9776
764,764,42071,79,9752,37167,8,21,3598,42305,2068,50,9776,9776
715,715,42071,19,9752,25,8,42265,3598,42305,3058,50,9776,9776
658,658,42071,3158,9752,81,8,21,3598,42305,3058,50,9776,9776
616,616,42071,795,9752,5,8,21,3598,42305,8960,50,9776,9776
529,529,42071,3158,9752,78,8,42265,3598,42305,3058,50,9776,9776
503,503,42071,195,9752,190,8,42265,3598,42305,3058,50,9776,9776
484,484,42071,3158,9752,3,8,42265,3598,42305,3058,50,9776,9776
462,462,42071,26183,9752,37167,11,21,3598,42305,2068,50,9776,9776
439,439,42071,194,9752,37167,11,21,3598,42305,3058,50,9776,9776
416,416,42071,795,9752,4,11,42265,3598,42305,3058,50,9776,9776
396,396,42071,143,9752,64,11,3,3598,42305,3058,50,9776,9776
