START_TIME,PS_TNDR_REQ,PS_TNDR_AMNT,PS_EMD_REQ,ZFYLX,CHANGE_BY,PROCESS_TYPE,STATUS,APPROVE,PROC_GROUP,ZZ_NOTICE,ZZ_DAPPROVE,ZZ_EC,ZZ_URL,ITEM_MODIFY,PURCHASE_MODIFY,STANDARD_MODIFY,ZZ_PBYZ,ZZ_ZBFYF_S,ZJ_LBMS,ZZ_PBRS,ZQUOT_VIS,ZZ_LB
10591,1,10857,1,8074,1281,6895,10068,9258,218,37,4536,125,10723,10709,37,183,340,4164,554,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,218,10724,4536,125,10723,16,37,183,340,4164,1679,5841,3407,124
10591,1,10857,1,2783,502,6895,10068,9258,451,23,4536,125,10723,10709,37,183,43,4164,1,5841,3407,124
10591,1,10857,1,2783,502,6895,10068,9258,451,10724,4536,125,10723,10709,37,183,43,4164,89,5841,4081,124
10591,1,10857,1,2783,502,6895,10068,9258,451,37,4536,125,10723,10709,37,183,43,4164,1679,5841,3407,124
10591,1,10857,1,2783,893,6895,10068,9258,289,23,4536,125,10723,16,37,183,116,6558,554,5841,3407,124
10591,1,10857,1,2783,893,6895,10068,9258,289,37,4536,125,10723,10709,37,183,116,4164,1679,5841,4081,124
10591,1,10857,1,2783,1333,2645,10068,9258,429,37,4536,1,10723,10709,37,183,14,4164,1679,5841,3407,10732
10591,1,10857,1,2783,1333,2645,10068,9258,429,10724,4536,125,10723,10709,37,183,14,4164,554,3574,3407,124
10591,1,10857,1,2783,1333,2645,10068,9258,429,31,4536,125,10723,10709,37,183,14,4164,554,3574,3407,124
10591,1,10857,1,2783,1333,6895,10068,746,479,31,4536,3,10723,10709,37,183,99,4164,128,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,479,10724,4536,125,10723,10709,37,183,99,4164,1679,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,479,37,4536,125,10723,10709,37,183,99,4164,6,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,479,10724,4536,125,10723,10709,37,183,99,4164,1679,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,479,10724,4536,125,10723,10709,37,183,99,4164,89,5841,3407,124
1,1,10857,1,8074,707,2645,10068,9258,144,37,4536,125,10723,10709,37,183,2,4164,198,5841,3407,124
10591,1,10857,1,8074,707,2645,10068,9258,144,10724,4536,125,10723,10709,37,183,2,4164,1679,5841,3407,124
10591,1,10857,1,2783,1333,6895,715,699,429,10724,4536,125,10723,10709,37,183,99,4164,1679,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,479,10724,4536,125,10723,10709,37,183,99,4164,554,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,479,31,4536,125,10723,10709,37,183,99,4164,1679,5841,3407,124
10591,1,10857,1,2783,893,353,10068,9258,289,10724,4536,125,10723,10709,37,183,1,4164,554,3574,3407,124
10591,1,10857,1,2783,1333,593,10068,9258,429,37,4536,125,10723,10709,37,183,56,4164,554,5841,3407,124
10591,1,10857,1,2783,1333,593,10068,9258,429,31,4536,125,10723,10709,37,183,56,4164,1679,5841,4081,124
10591,1,10857,1,2783,783,2645,10068,9258,33,10724,4536,125,10723,10709,37,183,22,4164,36,3574,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,634,23,4536,125,10723,10709,37,183,279,4164,1679,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,634,23,4536,125,10723,10709,37,183,279,4164,14,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,634,31,4536,125,10723,16,37,183,279,4164,1679,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,634,31,4536,125,10723,10709,37,183,279,4164,1679,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,279,4164,166,5841,3407,124
10591,1,10857,1,8074,565,194,715,699,761,23,4536,125,10723,10709,37,183,316,4164,1679,5841,3407,124
10591,1,10857,1,2783,646,2645,10068,9258,761,10724,4536,125,10723,10709,37,183,24,4164,567,3574,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,279,4164,554,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,761,23,4536,125,10723,10709,37,183,279,4164,4,5841,4081,124
10591,1,10857,1,2783,646,2645,10068,9258,634,31,4536,125,10723,10709,37,183,1,4164,567,3574,3407,124
10591,1,10857,1,2783,646,2645,10068,9258,761,10724,4536,125,10723,10709,37,183,5,4164,567,3574,3407,124
10591,1,10857,1,2783,646,2645,10068,9258,634,23,4536,125,10723,10709,37,183,39,4164,567,3574,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,761,37,4536,125,10723,10709,37,183,279,4164,1679,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,761,31,4536,125,10723,10709,37,183,279,4164,1679,5841,4081,124
10591,1,10857,1,2783,646,6895,10068,9258,634,23,4536,2,10723,10709,37,183,279,4164,1679,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,634,10724,4536,125,10723,10709,37,183,279,4164,567,5841,3407,124
10591,1,10857,1,8074,847,2645,10068,746,438,37,4536,125,10723,10709,37,183,74,4164,1679,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,429,10724,4536,3,10723,10709,37,183,56,4164,567,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,429,37,4536,125,10723,10709,37,183,56,4164,567,5841,3407,124
10591,1,10857,1,2783,1333,2645,10068,9258,429,10724,4536,125,10723,10709,37,183,3,4164,554,3574,3407,124
10591,1,10857,1,2783,1333,2645,10068,9258,429,23,4536,125,10723,10709,37,183,3,4164,554,3574,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,429,23,4536,125,10723,16,37,183,99,4164,36,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,429,10724,4536,125,10723,10709,37,183,99,4164,567,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,429,10724,4536,125,10723,10709,37,183,99,4164,1,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,149,23,4536,2,10723,10709,37,183,99,4164,1679,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,149,23,4536,125,10723,10709,37,183,99,4164,1679,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,149,37,4536,125,10723,10709,37,183,99,4164,1679,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,149,37,4536,125,10723,10709,10819,183,99,4164,1679,5841,3407,124
10591,1,10857,1,8074,565,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,340,4164,1,5841,3407,124
10591,1,10857,1,8074,565,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,340,4164,198,5841,4081,124
10591,1,10857,1,8074,565,6895,10068,9258,761,23,4536,125,10723,10709,37,183,340,4164,198,5841,4081,124
10591,1,10857,1,2783,646,6895,10068,9258,761,31,4536,125,10723,10709,37,183,279,1,1679,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,761,23,4536,125,10723,10709,37,183,279,4164,198,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,761,37,4536,125,10723,10709,37,183,279,4164,1679,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,634,31,4536,125,10723,10709,37,183,279,4164,11,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,634,10724,4536,125,10723,10709,37,183,279,4164,1679,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,429,10724,4536,125,10723,10709,37,183,99,4164,1679,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,634,31,4536,125,10723,10709,37,183,2,4164,567,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,634,31,4536,125,10723,10709,37,183,2,4164,1679,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,634,37,4536,125,10723,10709,37,183,279,4164,12,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,634,10724,4536,125,10723,16,37,183,279,4164,554,5841,3407,124
10591,1,10857,1,8074,565,6895,10068,9258,761,37,4536,125,10723,10709,37,183,340,4164,1679,5841,3407,124
10591,1,10857,1,8074,565,6895,10068,9258,761,31,4536,125,10723,10709,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,565,6895,10068,9258,761,37,4536,10722,10723,10709,37,183,340,4164,567,5841,3407,124
10591,1,10857,1,2783,783,2645,10068,9258,195,31,4536,125,10723,10709,37,183,22,4164,166,3574,3407,124
10591,1,10857,1,2783,783,2645,10068,9258,195,37,4536,125,10723,10709,10819,183,22,4164,1679,5841,3407,124
10591,1,10857,1,2783,1333,2645,10068,9258,479,37,4536,125,10723,16,37,183,14,4164,554,3574,3407,124
10591,1,10857,1,2783,1333,2645,10068,9258,479,37,4536,2,10723,10709,37,183,14,4164,554,3574,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,479,10724,4536,125,10723,10709,37,183,99,4164,1679,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,479,37,4536,125,10723,10709,37,183,99,4164,1679,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,479,37,4536,10722,10723,10709,37,183,99,4164,1679,5841,3407,124
10591,1,10857,1,8074,847,6895,10068,746,438,10724,4536,125,10723,10709,37,183,1213,4164,1679,5841,3407,124
10591,1,10857,1,8074,847,6895,10068,9258,438,10724,4536,125,10723,10709,37,183,9,4164,1679,5841,3407,124
10591,1,10857,1,8074,847,6895,10068,9258,438,10724,4536,125,10723,10709,37,183,9,1,567,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,429,37,4536,125,10723,10709,37,183,99,4164,1679,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,429,10724,4536,125,10723,10709,37,183,99,4164,567,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,429,37,4536,125,10723,10709,37,183,99,4164,1679,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,429,31,4536,125,10723,10709,37,183,99,4164,6,5841,3407,124
10591,1,10857,1,2783,1333,6895,10068,9258,429,10724,4536,125,10723,10709,37,183,99,4164,1679,5841,3407,124
10591,1,10857,1,2783,83,6895,10068,9258,761,31,4536,1,10723,10709,37,183,35,4164,1679,5841,3407,124
10591,1,10857,1,2783,83,6895,10068,9258,761,23,4536,125,10723,10709,37,183,35,4164,554,5841,3407,124
10591,1,10857,1,2783,83,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,35,4164,1679,5841,3407,124
10591,1,10857,1,2783,893,6895,10068,9258,52,10724,4536,125,10723,10709,10819,183,40,4164,36,5841,3407,124
10591,1,10857,1,2783,893,6895,10068,9258,52,23,4536,125,10723,10709,37,183,40,4164,128,5841,3407,124
10591,1,10857,1,8074,847,6895,10068,9258,175,31,4536,125,10723,10709,37,183,9,4164,554,5841,3407,124
10591,1,10857,1,8074,847,6895,10068,9258,175,31,4536,125,10723,10709,37,183,9,4164,567,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,634,31,4536,125,10723,10709,37,183,33,4164,554,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,634,23,4536,125,10723,10709,37,183,33,4164,1679,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,634,37,4536,125,10723,10709,37,183,33,4164,89,5841,3407,124
10591,1,10857,1,2783,646,6895,10068,9258,634,37,4536,125,10723,10709,37,183,33,4164,198,5841,3407,124
10591,1,10857,1,8074,783,194,10068,9258,172,10724,4536,125,10723,10709,37,183,1213,4164,1,5841,3407,124
10591,1,10857,1,8074,783,194,10068,9258,172,31,4536,125,10723,16,37,183,1213,4164,567,5841,3407,124
10591,1,10857,1,8074,847,6895,10068,9258,175,10724,4536,125,10723,10709,37,183,9,4164,554,5841,3407,124
10591,1,10857,1,8074,847,6895,10068,9258,175,23,4536,125,10723,10709,37,183,9,4164,554,5841,3407,124
10591,1,10857,1,8074,847,6895,10068,9258,175,31,4536,125,10723,16,37,183,340,4164,554,5841,3407,124
10591,1,10857,1,8074,847,6895,10068,9258,175,31,4536,125,10723,10709,37,183,340,4164,7119,5841,3407,124
10591,1,10857,1,8074,847,6895,10068,9258,175,23,4536,125,10723,10709,37,183,340,4164,128,5841,3407,124
10591,1,10857,1,8074,847,6895,715,699,175,31,4536,125,10723,16,37,183,1213,4164,1679,5841,3407,124
10591,1,10857,1,8074,847,6895,10068,9258,175,37,4536,125,10723,16,37,183,9,4164,1679,5841,3407,124
10591,1,10857,1,8074,847,6895,10068,9258,175,23,4536,125,10723,10709,37,183,9,4164,554,5841,3407,124
10591,1,10857,1,8074,847,6895,10068,9258,175,37,4536,125,10723,10709,37,183,9,4164,14,5841,3407,124
10591,1,10857,1,8074,1281,2645,10068,9258,221,10724,4536,125,10723,10709,37,183,5,4164,567,5841,3407,124
10591,1,10857,1,8074,1281,2645,10068,9258,221,37,4536,125,10723,16,37,183,5,4164,567,5841,3407,124
10591,1,10857,1,8074,1281,2645,10068,9258,221,31,4536,125,10723,10709,37,183,5,4164,89,3574,3407,124
10591,1,10857,1,8074,1281,2645,10068,9258,221,10724,4536,125,10723,10709,37,183,5,4164,1,5841,3407,124
10591,1,10857,1,2783,1333,593,10068,9258,479,31,4536,1,10723,10709,37,183,99,4164,554,3574,3407,124
10591,1,10857,1,8074,565,2645,10068,9258,350,10724,4536,125,10723,10709,37,183,340,4164,567,3574,3407,124
10591,1,10857,1,8074,565,2645,10068,9258,350,23,4536,125,10723,10709,37,183,340,4164,567,3574,3360,124
10591,1,10857,1,2783,783,194,10068,9258,195,10724,4536,125,10723,10709,37,183,1213,4164,1,5841,3407,124
10591,1,10857,1,8074,893,593,715,699,36,10724,4536,125,10723,10709,37,183,24,4164,1679,5841,3407,10732
10591,1,10857,1,2783,646,2645,715,699,634,31,4536,125,10723,10709,37,183,39,4164,567,3574,3407,124
10591,1,10857,1,2783,646,2645,10068,9258,634,31,4536,125,10723,10709,37,183,39,4164,567,3574,3407,124
10591,1,10857,1,2783,646,2645,10068,9258,634,31,4536,125,10723,10709,10819,183,39,4164,567,3574,3407,10732
10591,1,10857,1,8074,783,2645,10068,9258,195,23,4536,125,10723,10709,37,183,316,4164,166,5841,3407,124
10591,1,10857,1,8074,783,2645,10068,9258,195,37,4536,125,10723,10709,37,183,316,4164,166,3574,3407,124
10591,1,10857,1,8074,783,2645,10068,9258,195,31,4536,125,10723,10709,37,183,316,6558,166,5841,3407,124
10591,1,10857,1,8074,783,6895,10068,9258,195,37,4536,125,10723,10709,37,183,1213,4164,554,5841,3407,124
10591,1,10857,1,8074,783,6895,10068,9258,195,37,4536,125,10723,10709,37,183,1213,4164,1679,5841,3407,124
10591,1,10857,1,8074,783,6895,10068,9258,195,31,4536,125,10723,10709,37,183,1213,4164,567,5841,3407,10732
10591,1,10857,1,8074,783,6895,10068,9258,195,10724,4536,125,10723,10709,37,183,1213,4164,554,5841,3407,124
10591,1,10857,1,8074,783,6895,10068,9258,195,10724,4536,125,10723,10709,37,183,1213,4164,1679,5841,3407,124
10591,1,10857,1,8074,783,6895,10068,9258,195,10724,4536,125,10723,10709,37,183,1213,4164,1679,5841,3407,124
10591,1,10857,1,2783,646,2645,10068,9258,634,37,4536,125,10723,10709,37,183,39,4164,567,3574,3360,124
10591,1,10857,1,2783,646,2645,10068,9258,634,23,4536,125,10723,10709,37,183,39,4164,567,3574,3360,124
10591,1,10857,1,2783,646,2645,10068,9258,761,10724,4536,125,10723,10709,37,183,39,4164,567,3574,3407,124
10591,1,10857,1,2783,646,353,10068,9258,634,10724,4536,125,10723,10709,37,183,33,4164,567,3574,3407,124
10591,1,10857,1,2783,646,353,10068,9258,634,31,4536,125,10723,10709,37,183,33,4164,567,3574,3360,124
10591,1,10857,1,2783,1333,353,10068,9258,479,37,4536,125,10723,10709,37,183,33,4164,554,3574,3407,124
10591,1,10857,1,2783,1333,353,10068,9258,479,23,4536,125,10723,10709,37,183,33,4164,554,3574,3407,124
10591,1,10857,1,2783,1333,2645,715,699,479,31,4536,125,10723,10709,37,183,14,4164,554,3574,3407,124
10591,1,10857,1,2783,1333,2645,10068,9258,479,10724,4536,125,10723,10709,37,183,14,4164,554,3574,3407,124
10591,1,10857,1,2783,646,353,10068,9258,634,31,4536,2,10723,10709,37,183,33,4164,567,3574,3407,124
10591,1,10857,1,2783,646,353,10068,9258,634,37,4536,125,10723,10709,37,183,33,4164,567,3574,3407,124
10591,1,10857,1,2783,646,2645,10068,9258,761,23,4536,125,10723,10709,37,183,24,4164,567,3574,3407,124
10591,1,10857,1,2783,646,2645,10068,9258,761,23,4536,125,10723,16,37,183,24,4164,567,3574,3407,124
10591,1,10857,1,2783,646,2645,10068,9258,634,10724,4536,125,10723,10709,37,183,39,4164,567,3574,3407,124
10591,1,10857,1,2783,646,2645,10068,9258,634,23,4536,125,10723,10709,37,183,39,4164,567,3574,3407,124
10591,1,10857,1,8074,1281,6895,10068,746,30,37,4536,125,10723,10709,37,183,150,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,30,23,4536,125,10723,10709,37,183,150,4164,567,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,30,23,4536,125,10723,10709,37,183,150,4164,1679,5841,4081,124
10591,1,10857,1,2783,783,194,10068,9258,195,10724,4536,125,10723,10709,37,183,1213,4164,554,5841,3407,124
10591,1,10857,1,2783,783,194,10068,746,195,37,4536,125,10723,10709,37,183,1213,4164,1679,5841,3407,124
10591,1,10857,1,2783,783,194,10068,9258,195,10724,4536,125,10723,10709,10819,183,1213,4164,567,5841,3407,124
10591,1,10857,1,2783,783,6895,715,699,195,31,4536,125,10723,10709,37,183,1213,6558,567,5841,3407,124
10591,1,10857,1,2783,783,6895,10068,9258,195,23,4536,125,10723,10709,37,183,1213,4164,3,5841,3407,124
10591,1,10857,1,8074,1402,194,10068,9258,568,10724,4536,125,10723,10709,37,183,5,4164,567,5841,3407,124
10591,1,10857,1,8074,1402,194,10068,9258,568,23,4536,125,10723,10709,37,183,74,4164,567,5841,3407,124
10591,1,10857,1,8074,1281,6895,715,699,218,10724,4536,125,10723,10709,37,183,1,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,746,218,31,4536,125,10723,10709,37,183,43,4164,567,5841,3407,124
10591,1,10857,1,2783,1333,593,10068,9258,479,10724,4536,125,10723,10709,37,183,99,4164,554,3574,3407,124
10591,1,10857,1,8074,1281,2645,10068,9258,221,10724,4536,125,10723,10709,37,183,2,4164,89,3574,3407,124
10591,1,10857,1,8074,1281,2645,10068,9258,221,31,4536,125,10723,10709,37,183,2,4164,89,3574,3407,124
10591,1,10857,1,8074,1281,6895,10068,746,26,37,4536,125,10723,10709,37,183,7,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,593,10068,9258,26,31,4536,125,10723,10709,10819,183,43,4164,89,3574,3407,124
10591,1,10857,1,8074,1281,593,10068,9258,26,37,4536,125,10723,10709,10819,183,43,4164,89,3574,3407,124
10591,1,10857,1,8074,1281,6895,10068,746,221,31,4536,3,10723,10709,37,183,43,4164,554,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,37,4536,125,10723,16,37,183,43,4164,198,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,746,221,10724,4536,125,10723,16,37,183,1,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,10724,4536,125,10723,10709,37,183,43,4164,554,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,10724,4536,125,10723,16,37,183,43,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,23,4536,125,10723,10709,37,183,43,4164,36,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,31,4536,125,10723,16,37,183,43,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,31,4536,125,10723,10709,10819,183,43,4164,1,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,31,4536,125,10723,10709,37,183,43,4164,21,5841,3407,124
10591,1,10857,1,8074,1281,6895,715,699,221,31,4536,125,10723,10709,37,183,1213,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,31,4536,125,10723,10709,37,183,43,4164,554,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,746,221,31,4536,125,10723,10709,37,183,43,4164,128,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,31,4536,125,10723,10709,37,183,4,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,23,4536,125,10723,10709,37,183,4,4164,554,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,746,221,23,4536,125,10723,10709,37,183,43,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,23,4536,125,10723,10709,37,183,43,4164,166,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,746,221,31,4536,125,10723,16,37,183,43,4164,567,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,746,221,37,4536,2,10723,10709,37,183,43,6558,166,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,23,4536,125,10723,10709,37,183,43,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,37,4536,125,10723,10709,10819,183,43,4164,10,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,746,221,10724,4536,125,10723,10709,10819,183,43,4164,554,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,31,4536,125,10723,16,37,183,43,4164,567,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,37,4536,125,10723,10709,37,183,43,1,7119,5841,3407,124
10591,1,10857,1,8074,1402,194,10068,9258,568,10724,4536,125,10723,10709,37,183,74,4164,7119,5841,3407,124
10591,1,10857,1,2783,1281,6895,10068,9258,419,10724,4536,125,10723,10709,37,183,2,4164,554,5841,3407,124
10591,1,10857,1,2783,1281,6895,10068,9258,419,10724,4536,125,10723,10709,37,183,2,4164,1679,5841,3407,124
10591,1,10857,1,2783,646,353,10068,9258,761,31,4536,125,10723,10709,37,183,33,4164,567,3574,3407,124
10591,1,10857,1,2783,646,353,10068,9258,634,31,4536,125,10723,10709,37,183,33,4164,567,3574,3407,124
10591,1,10857,1,2783,646,2645,10068,9258,761,31,4536,125,10723,10709,37,183,100,4164,567,3574,3407,124
10591,1,10857,1,2783,646,2645,10068,9258,761,10724,4536,125,10723,10709,37,183,100,4164,567,3574,3407,124
10591,1,10857,1,2783,646,353,10068,9258,634,10724,4536,125,10723,10709,37,183,33,4164,567,3574,3407,124
10591,1,10857,1,2783,646,353,10068,9258,634,31,4536,125,10723,10709,37,183,33,4164,567,3574,3407,124
10591,1,10857,1,2783,646,353,10068,9258,634,10724,4536,2,10723,10709,37,183,33,4164,567,3574,3407,124
10591,1,10857,1,2783,646,353,10068,9258,634,10724,4536,125,10723,10709,37,183,33,4164,567,3574,3407,124
10591,1,10857,1,8074,1281,593,10068,9258,218,10724,4536,125,10723,16,37,183,43,4164,89,3574,3407,124
10591,1,10857,1,8074,1281,593,10068,9258,218,10724,4536,125,10723,10709,37,183,43,4164,89,3574,3407,124
10591,1,10857,1,2783,893,2645,10068,9258,289,10724,4536,125,10723,10709,37,183,1,4164,554,3574,3407,124
10591,1,10857,1,2783,1333,2645,10068,9258,479,37,4536,125,10723,10709,37,183,39,4164,554,3574,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,10724,4536,125,10723,10709,37,183,43,4164,7119,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,746,221,10724,4536,125,10723,16,37,183,43,4164,567,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,746,221,31,4536,125,10723,10709,37,183,43,4164,567,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,746,221,31,4536,2,10723,10709,37,183,43,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,37,4536,125,10723,10709,37,183,4,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,746,221,37,4536,125,10723,16,37,183,43,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,746,221,10724,4536,125,10723,10709,37,183,43,4164,554,5841,3407,10732
10591,1,10857,1,8074,1281,6895,10068,9258,221,1,4536,125,10723,10709,10819,183,4,4164,36,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,37,4536,125,10723,10709,37,183,43,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,221,37,4536,125,10723,10709,37,183,43,4164,554,5841,4081,124
10591,1,10857,1,2783,893,2645,10068,9258,289,23,4536,125,10723,16,37,183,116,4164,554,3574,3407,124
10591,1,10857,1,2783,502,2645,10068,9258,451,23,4536,125,10723,10709,37,183,39,4164,554,3574,3407,124
10591,1,10857,1,2783,83,2645,10068,9258,634,10724,4536,125,10723,10709,37,183,39,4164,567,3574,3407,124
10591,1,10857,1,2783,83,2645,10068,9258,634,10724,4536,125,10723,10709,37,183,39,4164,567,3574,3407,124
10591,1,10857,1,2783,83,2645,10068,9258,634,10724,4536,125,10723,10709,37,183,39,4164,567,3574,3407,124
10591,1,10857,1,2783,646,593,10068,9258,634,31,4536,125,10723,10709,37,183,92,4164,567,3574,3407,124
10591,1,10857,1,2783,646,593,10068,9258,634,10724,4536,125,10723,10709,37,183,92,4164,567,3574,3407,124
10591,1,10857,1,2783,83,2645,10068,9258,634,31,4536,125,10723,10709,37,183,39,4164,567,5841,3407,10732
10591,1,10857,1,2783,83,353,10068,9258,761,31,4536,125,10723,10709,37,183,39,4164,567,3574,3407,124
10591,1,10857,1,2783,83,593,10068,746,634,37,4536,125,10723,10709,37,183,39,4164,567,3574,3407,124
10591,1,10857,1,2783,83,194,10068,9258,634,31,4536,125,10723,10709,37,183,1,4164,1679,5841,3407,124
10591,1,10857,1,2783,83,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,35,4164,1,5841,3407,124
10591,1,10857,1,2783,83,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,35,4164,567,5841,3407,124
10591,1,10857,1,2783,83,6895,10068,9258,761,37,4536,125,10723,10709,37,183,35,4164,1679,5841,3407,124
10591,1,10857,1,2783,83,6895,10068,9258,761,31,4536,125,10723,10709,37,183,35,4164,1679,5841,3407,124
10591,1,10857,1,2783,83,6895,10068,9258,761,31,4536,125,10723,16,37,183,35,4164,128,5841,3407,124
10591,1,10857,1,2783,893,2645,10068,9258,289,37,4536,2,10723,10709,37,183,116,4164,554,3574,3407,124
10591,1,10857,1,2783,770,2645,10068,9258,135,10724,4536,125,10723,10709,37,183,39,4164,36,3574,3407,124
10591,1,10857,1,2783,770,2645,10068,9258,135,31,4536,125,10723,10709,37,183,39,4164,554,5841,3407,124
10591,1,10857,1,2783,770,2645,10068,9258,135,31,4536,125,10723,10709,10819,183,39,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,2645,10068,9258,121,31,4536,125,10723,10709,37,183,58,4164,64,3574,3407,124
10591,1,10857,1,8074,1281,6895,10068,9258,79,10724,4536,125,10723,16,37,183,43,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,2645,10068,746,79,10724,4536,125,10723,10709,37,183,58,4164,1679,5841,3407,124
10591,1,10857,1,8074,1281,2645,10068,9258,79,23,4536,125,10723,10709,37,183,6,4164,198,5841,3407,124
10591,1,10857,1,8074,1281,2645,10068,9258,79,10724,4536,125,10723,16,37,183,6,4164,64,3574,3407,124
10591,1,10857,1,8074,1281,2645,10068,9258,79,10724,4536,125,10723,10709,37,183,6,4164,64,3574,3407,124
10591,1,10857,1,8074,1281,2645,10068,9258,79,37,4536,125,10723,10709,37,183,6,4164,64,3574,3407,124
